No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,datetime,pm25_24h,aqi_class,hour_sin,hour_cos,dayofweek,is_weekend,PM10_lag1,SO2_lag1,NO2_lag1,CO_lag1,O3_lag1,TEMP_lag1,PRES_lag1,DEWP_lag1,RAIN_lag1,WSPM_lag1,PM10_lag3,SO2_lag3,NO2_lag3,CO_lag3,O3_lag3,TEMP_lag3,PRES_lag3,DEWP_lag3,RAIN_lag3,WSPM_lag3,PM10_lag24,SO2_lag24,NO2_lag24,CO_lag24,O3_lag24,TEMP_lag24,PRES_lag24,DEWP_lag24,RAIN_lag24,WSPM_lag24,is_labeled,date,pm25_lag_1,pm25_lag_2,y_pred,aqi_label,is_alert
670,2013,3,28,21,82.0,184.0,8.0,95.0,1100.0,12.0,5.5,1018.4,-3.6,0.0,3,0.7,Shunyi,2013-03-28 21:00:00,12.25,2,-0.7071067811865477,0.7071067811865474,3,0,66.0,6.0,52.0,700.0,50.0,7.8,1018.1,-5.0,0.0,0.4,24.0,4.0,19.0,500.0,74.0,10.1,1016.2,-13.2,0.0,1.5,14.0,3.0,10.0,300.0,82.0,9.2,1014.6,-16.2,0.0,5.3,False,2013-03-28,32.0,21.0,2,Unhealthy,True
671,2013,3,28,22,119.0,181.0,3.0,102.0,1399.0,4.0,4.6,1018.5,-3.9,0.0,8,1.3,Shunyi,2013-03-28 22:00:00,17.041666666666668,2,-0.5000000000000004,0.8660254037844384,3,0,184.0,8.0,95.0,1100.0,12.0,5.5,1018.4,-3.6,0.0,0.7,61.0,3.0,37.0,400.0,71.0,8.8,1017.2,-10.2,0.0,1.4,11.0,3.0,9.0,300.0,84.0,8.4,1015.8,-16.0,0.0,5.7,False,2013-03-28,82.0,32.0,2,Unhealthy,True
672,2013,3,28,23,119.0,181.0,3.0,102.0,1500.0,2.0,4.3,1018.6,-5.2,0.0,4,1.3,Shunyi,2013-03-28 23:00:00,21.833333333333332,2,-0.25881904510252157,0.9659258262890681,3,0,181.0,3.0,102.0,1399.0,4.0,4.6,1018.5,-3.9,0.0,1.3,66.0,6.0,52.0,700.0,50.0,7.8,1018.1,-5.0,0.0,0.4,11.0,3.0,9.0,300.0,82.0,7.3,1016.5,-14.9,0.0,4.6,False,2013-03-28,119.0,82.0,2,Unhealthy,True
669,2013,3,28,20,94.0,169.0,20.0,57.0,1000.0,65.0,8.2,1015.6,-1.9,0.0,12,1.4,Guanyuan,2013-03-28 20:00:00,13.208333333333334,2,-0.8660254037844386,0.5000000000000001,3,0,230.0,15.0,48.0,800.0,74.0,8.5,1014.9,-1.9,0.0,3.6,10.0,6.0,26.0,400.0,84.0,12.9,1013.3,-14.0,0.0,1.7,13.0,3.0,30.0,300.0,81.0,10.9,1010.5,-14.8,0.0,2.7,False,2013-03-28,42.0,7.0,2,Unhealthy,True
670,2013,3,28,21,107.0,152.0,27.0,53.0,1200.0,66.0,6.4,1016.2,-2.2,0.0,8,0.4,Guanyuan,2013-03-28 21:00:00,17.291666666666668,2,-0.7071067811865477,0.7071067811865474,3,0,169.0,20.0,57.0,1000.0,65.0,8.2,1015.6,-1.9,0.0,1.4,10.0,6.0,26.0,400.0,78.0,9.5,1014.2,-2.8,0.0,3.9,21.0,3.0,29.0,300.0,79.0,10.4,1012.2,-15.2,0.0,3.2,False,2013-03-28,94.0,42.0,2,Unhealthy,True
671,2013,3,28,22,101.0,142.0,32.0,65.0,1200.0,52.0,4.6,1016.1,-1.8,0.0,15,0.2,Guanyuan,2013-03-28 22:00:00,21.208333333333332,2,-0.5000000000000004,0.8660254037844384,3,0,152.0,27.0,53.0,1200.0,66.0,6.4,1016.2,-2.2,0.0,0.4,230.0,15.0,48.0,800.0,74.0,8.5,1014.9,-1.9,0.0,3.6,11.0,3.0,27.0,400.0,74.0,9.7,1013.0,-15.0,0.0,2.3,False,2013-03-28,107.0,94.0,2,Unhealthy,True
672,2013,3,28,23,95.0,126.0,31.0,69.0,1200.0,47.0,2.8,1016.0,-2.3,0.0,4,1.0,Guanyuan,2013-03-28 23:00:00,24.875,2,-0.25881904510252157,0.9659258262890681,3,0,142.0,32.0,65.0,1200.0,52.0,4.6,1016.1,-1.8,0.0,0.2,169.0,20.0,57.0,1000.0,65.0,8.2,1015.6,-1.9,0.0,1.4,11.0,3.0,27.0,300.0,75.0,8.1,1014.0,-14.2,0.0,2.8,False,2013-03-28,101.0,107.0,2,Unhealthy,True
672,2013,3,28,23,105.0,155.0,29.0,94.0,1399.0,12.0,2.8,1016.0,-2.3,0.0,4,1.0,Aotizhongxin,2013-03-28 23:00:00,28.333333333333332,2,-0.25881904510252157,0.9659258262890681,3,0,159.0,26.0,93.0,1500.0,20.0,4.6,1016.1,-1.8,0.0,0.2,193.0,22.0,70.0,1100.0,40.0,8.2,1015.6,-1.9,0.0,1.4,20.0,4.0,28.0,400.0,61.0,8.1,1014.0,-14.2,0.0,2.8,False,2013-03-28,108.0,109.0,2,Unhealthy,True
669,2013,3,28,20,95.0,193.0,22.0,70.0,1100.0,40.0,8.2,1015.6,-1.9,0.0,12,1.4,Aotizhongxin,2013-03-28 20:00:00,16.166666666666668,2,-0.8660254037844386,0.5000000000000001,3,0,146.0,14.0,42.0,700.0,62.0,8.5,1014.9,-1.9,0.0,3.6,14.0,9.0,15.0,400.0,86.0,12.9,1013.3,-14.0,0.0,1.7,21.0,4.0,25.0,400.0,75.0,10.9,1010.5,-14.8,0.0,2.7,False,2013-03-28,49.0,10.0,2,Unhealthy,True
670,2013,3,28,21,109.0,176.0,25.0,80.0,1300.0,33.0,6.4,1016.2,-2.2,0.0,8,0.4,Aotizhongxin,2013-03-28 21:00:00,20.208333333333332,2,-0.7071067811865477,0.7071067811865474,3,0,193.0,22.0,70.0,1100.0,40.0,8.2,1015.6,-1.9,0.0,1.4,14.0,9.0,15.0,500.0,82.0,9.5,1014.2,-2.8,0.0,3.9,21.0,4.0,34.0,500.0,66.0,10.4,1012.2,-15.2,0.0,3.2,False,2013-03-28,95.0,49.0,2,Unhealthy,True
671,2013,3,28,22,108.0,159.0,26.0,93.0,1500.0,20.0,4.6,1016.1,-1.8,0.0,15,0.2,Aotizhongxin,2013-03-28 22:00:00,24.333333333333332,2,-0.5000000000000004,0.8660254037844384,3,0,176.0,25.0,80.0,1300.0,33.0,6.4,1016.2,-2.2,0.0,0.4,146.0,14.0,42.0,700.0,62.0,8.5,1014.9,-1.9,0.0,3.6,20.0,4.0,28.0,400.0,69.0,9.7,1013.0,-15.0,0.0,2.3,False,2013-03-28,109.0,95.0,2,Unhealthy,True
672,2013,3,28,23,98.0,126.0,28.0,74.0,1300.0,44.0,5.7,1017.8,-5.3,0.0,7,1.0,Nongzhanguan,2013-03-28 23:00:00,28.375,2,-0.25881904510252157,0.9659258262890681,3,0,137.0,29.0,82.0,1300.0,41.0,7.5,1017.8,-5.9,0.0,1.2,136.0,18.0,67.0,1100.0,61.0,8.8,1017.6,-4.4,0.0,2.4,27.0,3.0,28.0,300.0,80.0,8.1,1015.7,-17.1,0.0,4.5,False,2013-03-28,106.0,107.0,2,Unhealthy,True
671,2013,3,28,22,106.0,137.0,29.0,82.0,1300.0,41.0,7.5,1017.8,-5.9,0.0,13,1.2,Nongzhanguan,2013-03-28 22:00:00,24.791666666666668,2,-0.5000000000000004,0.8660254037844384,3,0,148.0,25.0,73.0,1200.0,50.0,8.4,1017.9,-5.1,0.0,2.3,121.0,12.0,57.0,700.0,77.0,9.6,1016.8,-4.4,0.0,3.6,27.0,3.0,28.0,400.0,83.0,8.9,1015.0,-17.2,0.0,3.3,False,2013-03-28,107.0,88.0,2,Unhealthy,True
670,2013,3,28,21,107.0,148.0,25.0,73.0,1200.0,50.0,8.4,1017.9,-5.1,0.0,15,2.3,Nongzhanguan,2013-03-28 21:00:00,20.875,2,-0.7071067811865477,0.7071067811865474,3,0,136.0,18.0,67.0,1100.0,61.0,8.8,1017.6,-4.4,0.0,2.4,24.0,6.0,24.0,400.0,92.0,10.4,1015.7,-6.9,0.0,2.3,27.0,3.0,28.0,300.0,89.0,9.8,1013.8,-16.5,0.0,3.4,False,2013-03-28,88.0,40.0,2,Unhealthy,True
669,2013,3,28,20,88.0,136.0,18.0,67.0,1100.0,61.0,8.8,1017.6,-4.4,0.0,15,2.4,Nongzhanguan,2013-03-28 20:00:00,16.541666666666668,2,-0.8660254037844386,0.5000000000000001,3,0,121.0,12.0,57.0,700.0,77.0,9.6,1016.8,-4.4,0.0,3.6,24.0,6.0,24.0,400.0,100.0,12.9,1014.7,-18.1,0.0,0.8,52.0,3.0,30.0,400.0,93.0,11.0,1012.4,-16.4,0.0,3.4,False,2013-03-28,40.0,12.0,2,Unhealthy,True
672,2013,3,28,23,95.0,118.0,27.0,64.0,1300.0,31.0,3.3,1015.3,-2.7,0.0,13,0.5,Wanshouxigong,2013-03-28 23:00:00,28.666666666666668,2,-0.25881904510252157,0.9659258262890681,3,0,135.0,26.0,64.0,1300.0,33.0,6.7,1015.2,-3.8,0.0,0.6,149.0,19.0,50.0,1100.0,51.0,8.1,1015.0,-2.8,0.0,1.7,13.0,3.0,18.0,400.0,76.0,8.9,1012.6,-16.4,0.0,4.0,False,2013-03-28,104.0,104.0,2,Unhealthy,True
672,2013,3,28,23,98.0,121.0,20.0,62.0,1200.0,,5.7,1017.8,-5.3,0.0,7,1.0,Tiantan,2013-03-28 23:00:00,26.0,2,-0.25881904510252157,0.9659258262890681,3,0,133.0,27.0,60.0,1200.0,,7.5,1017.8,-5.9,0.0,1.2,151.0,17.0,45.0,1000.0,,8.8,1017.6,-4.4,0.0,2.4,14.0,3.0,31.0,400.0,68.0,8.1,1015.7,-17.1,0.0,4.5,False,2013-03-28,100.0,102.0,2,Unhealthy,True
670,2013,3,28,21,102.0,142.0,24.0,54.0,1100.0,,8.4,1017.9,-5.1,0.0,15,2.3,Tiantan,2013-03-28 21:00:00,18.75,2,-0.7071067811865477,0.7071067811865474,3,0,151.0,17.0,45.0,1000.0,,8.8,1017.6,-4.4,0.0,2.4,103.0,6.0,24.0,400.0,,10.4,1015.7,-6.9,0.0,2.3,7.0,3.0,34.0,500.0,79.0,9.8,1013.8,-16.5,0.0,3.4,False,2013-03-28,90.0,58.0,2,Unhealthy,True
671,2013,3,28,22,100.0,133.0,27.0,60.0,1200.0,,7.5,1017.8,-5.9,0.0,13,1.2,Tiantan,2013-03-28 22:00:00,22.416666666666668,2,-0.5000000000000004,0.8660254037844384,3,0,142.0,24.0,54.0,1100.0,,8.4,1017.9,-5.1,0.0,2.3,142.0,14.0,40.0,700.0,,9.6,1016.8,-4.4,0.0,3.6,14.0,3.0,31.0,400.0,78.0,8.9,1015.0,-17.2,0.0,3.3,False,2013-03-28,102.0,90.0,2,Unhealthy,True
669,2013,3,28,20,90.0,151.0,17.0,45.0,1000.0,,8.8,1017.6,-4.4,0.0,15,2.4,Tiantan,2013-03-28 20:00:00,14.625,2,-0.8660254037844386,0.5000000000000001,3,0,142.0,14.0,40.0,700.0,,9.6,1016.8,-4.4,0.0,3.6,6.0,6.0,24.0,300.0,,12.9,1014.7,-18.1,0.0,0.8,6.0,3.0,30.0,400.0,87.0,11.0,1012.4,-16.4,0.0,3.4,False,2013-03-28,58.0,15.0,2,Unhealthy,True
669,2013,3,28,20,97.0,149.0,19.0,50.0,1100.0,51.0,8.1,1015.0,-2.8,0.0,12,1.7,Wanshouxigong,2013-03-28 20:00:00,17.208333333333332,2,-0.8660254037844386,0.5000000000000001,3,0,134.0,16.0,42.0,900.0,66.0,8.9,1014.3,-3.0,0.0,2.0,12.0,7.0,14.0,400.0,89.0,10.8,1012.6,-4.9,0.0,2.7,23.0,3.0,17.0,400.0,89.0,11.2,1009.6,-16.3,0.0,4.0,False,2013-03-28,73.0,11.0,2,Unhealthy,True
670,2013,3,28,21,104.0,141.0,24.0,61.0,1300.0,36.0,8.2,1015.2,-4.6,0.0,12,3.2,Wanshouxigong,2013-03-28 21:00:00,21.291666666666668,2,-0.7071067811865477,0.7071067811865474,3,0,149.0,19.0,50.0,1100.0,51.0,8.1,1015.0,-2.8,0.0,1.7,12.0,7.0,14.0,500.0,83.0,9.4,1013.2,-2.9,0.0,2.4,20.0,3.0,18.0,400.0,83.0,10.5,1010.8,-15.9,0.0,2.1,False,2013-03-28,97.0,73.0,2,Unhealthy,True
671,2013,3,28,22,104.0,135.0,26.0,64.0,1300.0,33.0,6.7,1015.2,-3.8,0.0,14,0.6,Wanshouxigong,2013-03-28 22:00:00,25.166666666666668,2,-0.5000000000000004,0.8660254037844384,3,0,141.0,24.0,61.0,1300.0,36.0,8.2,1015.2,-4.6,0.0,3.2,134.0,16.0,42.0,900.0,66.0,8.9,1014.3,-3.0,0.0,2.0,13.0,3.0,18.0,400.0,80.0,10.1,1011.7,-16.3,0.0,3.3,False,2013-03-28,104.0,97.0,2,Unhealthy,True
673,2013,3,29,0,102.0,142.0,21.0,83.0,1399.0,18.0,5.1,1018.2,-5.6,0.0,2,0.8,Dongsi,2013-03-29 00:00:00,32.416666666666664,2,0.0,1.0,4,0,139.0,22.0,62.0,1300.0,44.0,5.7,1017.8,-5.3,0.0,1.0,159.0,22.0,58.0,1200.0,55.0,8.4,1017.9,-5.1,0.0,2.3,26.0,3.0,26.0,400.0,85.0,7.2,1016.0,-16.3,0.0,3.1,False,2013-03-29,102.0,104.0,2,Unhealthy,True
674,2013,3,29,1,100.0,149.0,21.0,96.0,1600.0,2.0,3.5,1018.3,-5.2,0.0,15,1.1,Dongsi,2013-03-29 01:00:00,36.166666666666664,2,0.25881904510252074,0.9659258262890683,4,0,142.0,21.0,83.0,1399.0,18.0,5.1,1018.2,-5.6,0.0,0.8,138.0,25.0,59.0,1200.0,54.0,7.5,1017.8,-5.9,0.0,1.2,27.0,4.0,27.0,300.0,86.0,6.5,1016.4,-16.2,0.0,2.1,False,2013-03-29,102.0,102.0,2,Unhealthy,True
682,2013,3,29,9,99.0,173.0,54.0,63.0,4200.0,11.0,7.3,1020.9,-5.4,0.0,0,1.5,Shunyi,2013-03-29 09:00:00,56.291666666666664,2,0.7071067811865476,-0.7071067811865475,4,0,168.0,7.0,66.0,2899.0,4.0,5.6,1021.2,-4.0,0.0,1.3,72.0,3.0,63.0,600.0,2.0,1.7,1020.7,-5.0,0.0,1.2,6.0,3.0,23.0,300.0,72.0,7.8,1020.2,-18.1,0.0,1.8,False,2013-03-29,84.0,43.0,2,Unhealthy,True
695,2013,3,29,22,76.0,106.0,24.0,53.0,2100.0,24.0,3.8,1019.6,-6.8,0.0,8,0.8,Shunyi,2013-03-29 22:00:00,82.75,2,-0.5000000000000004,0.8660254037844384,4,0,137.0,22.0,53.0,1500.0,27.0,4.2,1019.3,-6.7,0.0,3.8,109.0,28.0,52.0,1100.0,54.0,6.1,1018.1,-3.8,0.0,2.5,181.0,3.0,102.0,1399.0,4.0,4.6,1018.5,-3.9,0.0,1.3,False,2013-03-29,77.0,78.0,2,Unhealthy,True
679,2013,3,29,6,83.0,197.0,19.0,82.0,1300.0,12.0,2.6,1018.0,-5.8,0.0,4,2.0,Guanyuan,2013-03-29 06:00:00,38.416666666666664,2,1.0,6.123233995736766e-17,4,0,29.0,15.0,72.0,1200.0,12.0,2.2,1017.6,-5.9,0.0,1.2,102.0,12.0,86.0,1000.0,6.0,3.5,1016.3,-4.7,0.0,1.5,6.0,3.0,25.0,300.0,64.0,4.6,1016.9,-14.8,0.0,1.0,False,2013-03-29,19.0,19.0,2,Unhealthy,True
681,2013,3,29,8,71.0,122.0,40.0,68.0,1899.0,17.0,6.5,1018.8,-5.8,0.0,0,2.3,Guanyuan,2013-03-29 08:00:00,44.0,1,0.8660254037844387,-0.4999999999999998,4,0,128.0,25.0,72.0,1500.0,12.0,4.2,1018.4,-4.5,0.0,1.5,29.0,15.0,72.0,1200.0,12.0,2.2,1017.6,-5.9,0.0,1.2,24.0,4.0,39.0,500.0,52.0,6.8,1017.6,-15.9,0.0,1.8,False,2013-03-29,72.0,83.0,2,Unhealthy,True
682,2013,3,29,9,78.0,123.0,56.0,62.0,2200.0,29.0,7.9,1018.3,-7.4,0.0,5,1.4,Guanyuan,2013-03-29 09:00:00,47.083333333333336,2,0.7071067811865476,-0.7071067811865475,4,0,122.0,40.0,68.0,1899.0,17.0,6.5,1018.8,-5.8,0.0,2.3,197.0,19.0,82.0,1300.0,12.0,2.6,1018.0,-5.8,0.0,2.0,24.0,4.0,39.0,500.0,49.0,7.4,1017.7,-16.1,0.0,1.4,True,2013-03-29,71.0,72.0,2,Unhealthy,True
683,2013,3,29,10,79.0,96.0,50.0,60.0,2000.0,39.0,8.7,1017.6,-7.9,0.0,1,2.3,Guanyuan,2013-03-29 10:00:00,49.791666666666664,2,0.49999999999999994,-0.8660254037844387,4,0,123.0,56.0,62.0,2200.0,29.0,7.9,1018.3,-7.4,0.0,1.4,128.0,25.0,72.0,1500.0,12.0,4.2,1018.4,-4.5,0.0,1.5,37.0,4.0,43.0,500.0,52.0,8.8,1017.6,-11.8,0.0,1.4,False,2013-03-29,78.0,71.0,2,Unhealthy,True
686,2013,3,29,13,90.0,129.0,46.0,56.0,1800.0,67.0,9.8,1014.9,-6.1,0.0,7,0.4,Guanyuan,2013-03-29 13:00:00,56.958333333333336,2,-0.2588190451025208,-0.9659258262890683,4,0,94.0,41.0,47.0,1600.0,67.0,9.1,1015.8,-7.2,0.0,1.9,96.0,50.0,60.0,2000.0,39.0,8.7,1017.6,-7.9,0.0,2.3,63.0,8.0,26.0,400.0,79.0,11.2,1015.0,-8.1,0.0,5.1,False,2013-03-29,62.0,68.0,2,Unhealthy,True
687,2013,3,29,14,107.0,154.0,45.0,65.0,1899.0,66.0,9.6,1014.4,-6.7,0.0,2,0.8,Guanyuan,2013-03-29 14:00:00,61.125,2,-0.4999999999999997,-0.8660254037844388,4,0,129.0,46.0,56.0,1800.0,67.0,9.8,1014.9,-6.1,0.0,0.4,83.0,43.0,53.0,1800.0,53.0,9.6,1016.3,-8.5,0.0,1.5,37.0,5.0,21.0,300.0,86.0,12.7,1014.1,-9.1,0.0,3.5,False,2013-03-29,90.0,62.0,2,Unhealthy,True
688,2013,3,29,15,106.0,144.0,40.0,68.0,1700.0,67.0,9.5,1014.2,-5.2,0.0,1,1.7,Guanyuan,2013-03-29 15:00:00,64.875,2,-0.7071067811865471,-0.7071067811865479,4,0,154.0,45.0,65.0,1899.0,66.0,9.6,1014.4,-6.7,0.0,0.8,94.0,41.0,47.0,1600.0,67.0,9.1,1015.8,-7.2,0.0,1.9,21.0,5.0,22.0,300.0,88.0,13.8,1013.5,-14.2,0.0,3.2,False,2013-03-29,107.0,90.0,2,Unhealthy,True
689,2013,3,29,16,98.0,126.0,34.0,68.0,1300.0,68.0,9.6,1014.1,-5.9,0.0,3,0.8,Guanyuan,2013-03-29 16:00:00,68.5,2,-0.8660254037844385,-0.5000000000000004,4,0,144.0,40.0,68.0,1700.0,67.0,9.5,1014.2,-5.2,0.0,1.7,129.0,46.0,56.0,1800.0,67.0,9.8,1014.9,-6.1,0.0,0.4,30.0,5.0,21.0,300.0,89.0,14.2,1013.5,-13.0,0.0,1.9,False,2013-03-29,106.0,107.0,2,Unhealthy,True
692,2013,3,29,19,88.0,130.0,59.0,86.0,1300.0,44.0,7.5,1015.0,-1.5,0.0,2,2.4,Guanyuan,2013-03-29 19:00:00,75.25,2,-0.9659258262890684,0.2588190451025203,4,0,78.0,40.0,54.0,1000.0,75.0,8.3,1014.3,-3.9,0.0,1.9,126.0,34.0,68.0,1300.0,68.0,9.6,1014.1,-5.9,0.0,0.8,230.0,15.0,48.0,800.0,74.0,8.5,1014.9,-1.9,0.0,3.6,False,2013-03-29,60.0,70.0,2,Unhealthy,True
693,2013,3,29,20,85.0,239.0,47.0,78.0,1300.0,35.0,6.0,1016.1,-3.4,0.0,9,2.3,Guanyuan,2013-03-29 20:00:00,74.875,2,-0.8660254037844386,0.5000000000000001,4,0,130.0,59.0,86.0,1300.0,44.0,7.5,1015.0,-1.5,0.0,2.4,84.0,26.0,45.0,800.0,88.0,9.1,1013.9,-6.0,0.0,2.5,169.0,20.0,57.0,1000.0,65.0,8.2,1015.6,-1.9,0.0,1.4,False,2013-03-29,88.0,60.0,2,Unhealthy,True
673,2013,3,29,0,97.0,138.0,26.0,93.0,1399.0,17.0,2.1,1016.3,-3.8,0.0,4,1.4,Guanyuan,2013-03-29 00:00:00,28.708333333333332,2,0.0,1.0,4,0,126.0,31.0,69.0,1200.0,47.0,2.8,1016.0,-2.3,0.0,1.0,152.0,27.0,53.0,1200.0,66.0,6.4,1016.2,-2.2,0.0,0.4,17.0,3.0,26.0,300.0,71.0,6.8,1014.4,-14.1,0.0,2.3,False,2013-03-29,95.0,101.0,2,Unhealthy,True
694,2013,3,29,21,77.0,137.0,22.0,53.0,1500.0,27.0,4.2,1019.3,-6.7,0.0,10,3.8,Shunyi,2013-03-29 21:00:00,84.54166666666667,2,-0.7071067811865477,0.7071067811865474,4,0,147.0,27.0,44.0,1500.0,43.0,5.2,1019.0,-4.1,0.0,3.2,105.0,38.0,49.0,1000.0,65.0,7.7,1017.4,-4.4,0.0,2.1,184.0,8.0,95.0,1100.0,12.0,5.5,1018.4,-3.6,0.0,0.7,False,2013-03-29,78.0,88.0,2,Unhealthy,True
693,2013,3,29,20,78.0,147.0,27.0,44.0,1500.0,43.0,5.2,1019.0,-4.1,0.0,10,3.2,Shunyi,2013-03-29 20:00:00,84.75,2,-0.8660254037844386,0.5000000000000001,4,0,109.0,28.0,52.0,1100.0,54.0,6.1,1018.1,-3.8,0.0,2.5,106.0,32.0,43.0,1000.0,72.0,8.6,1016.7,-5.3,0.0,2.3,66.0,6.0,52.0,700.0,50.0,7.8,1018.1,-5.0,0.0,0.4,False,2013-03-29,88.0,87.0,2,Unhealthy,True
692,2013,3,29,19,88.0,109.0,28.0,52.0,1100.0,54.0,6.1,1018.1,-3.8,0.0,10,2.5,Shunyi,2013-03-29 19:00:00,82.83333333333333,2,-0.9659258262890684,0.2588190451025203,4,0,105.0,38.0,49.0,1000.0,65.0,7.7,1017.4,-4.4,0.0,2.1,101.0,31.0,42.0,1100.0,68.0,8.8,1016.9,-6.2,0.0,0.8,61.0,3.0,37.0,400.0,71.0,8.8,1017.2,-10.2,0.0,1.4,False,2013-03-29,87.0,89.0,2,Unhealthy,True
691,2013,3,29,18,87.0,105.0,38.0,49.0,1000.0,65.0,7.7,1017.4,-4.4,0.0,2,2.1,Shunyi,2013-03-29 18:00:00,80.04166666666667,2,-1.0,-1.8369701987210297e-16,4,0,106.0,32.0,43.0,1000.0,72.0,8.6,1016.7,-5.3,0.0,2.3,117.0,32.0,45.0,1399.0,65.0,9.3,1016.8,-7.0,0.0,3.4,24.0,4.0,19.0,500.0,74.0,10.1,1016.2,-13.2,0.0,1.5,False,2013-03-29,89.0,79.0,2,Unhealthy,True
690,2013,3,29,17,89.0,106.0,32.0,43.0,1000.0,72.0,8.6,1016.7,-5.3,0.0,4,2.3,Shunyi,2013-03-29 17:00:00,77.04166666666667,2,-0.9659258262890683,-0.25881904510252063,4,0,101.0,31.0,42.0,1100.0,68.0,8.8,1016.9,-6.2,0.0,0.8,130.0,29.0,42.0,1600.0,64.0,9.4,1016.7,-7.8,0.0,1.8,24.0,4.0,19.0,400.0,84.0,11.8,1015.6,-14.9,0.0,1.8,False,2013-03-29,79.0,87.0,2,Unhealthy,True
689,2013,3,29,16,79.0,101.0,31.0,42.0,1100.0,68.0,8.8,1016.9,-6.2,0.0,12,0.8,Shunyi,2013-03-29 16:00:00,73.95833333333333,2,-0.8660254037844385,-0.5000000000000004,4,0,117.0,32.0,45.0,1399.0,65.0,9.3,1016.8,-7.0,0.0,3.4,66.0,20.0,33.0,1600.0,68.0,9.3,1017.3,-7.9,0.0,3.0,6.0,3.0,16.0,400.0,75.0,13.2,1015.7,-16.7,0.0,2.1,False,2013-03-29,87.0,76.0,2,Unhealthy,True
688,2013,3,29,15,87.0,117.0,32.0,45.0,1399.0,65.0,9.3,1016.8,-7.0,0.0,14,3.4,Shunyi,2013-03-29 15:00:00,70.79166666666667,2,-0.7071067811865471,-0.7071067811865479,4,0,130.0,29.0,42.0,1600.0,64.0,9.4,1016.7,-7.8,0.0,1.8,29.0,23.0,38.0,2000.0,60.0,9.0,1018.4,-10.5,0.0,2.1,16.0,6.0,17.0,400.0,78.0,13.2,1015.7,-14.7,0.0,3.8,True,2013-03-29,76.0,41.0,2,Unhealthy,True
687,2013,3,29,14,76.0,130.0,29.0,42.0,1600.0,64.0,9.4,1016.7,-7.8,0.0,9,1.8,Shunyi,2013-03-29 14:00:00,67.75,2,-0.4999999999999997,-0.8660254037844388,4,0,66.0,20.0,33.0,1600.0,68.0,9.3,1017.3,-7.9,0.0,3.0,90.0,59.0,54.0,3000.0,38.0,9.2,1019.0,-12.6,0.0,3.3,29.0,7.0,17.0,400.0,72.0,12.7,1015.9,-14.2,0.0,4.8,False,2013-03-29,41.0,47.0,2,Unhealthy,True
683,2013,3,29,10,96.0,155.0,74.0,62.0,3700.0,19.0,8.5,1020.2,-9.0,0.0,2,3.4,Shunyi,2013-03-29 10:00:00,59.916666666666664,2,0.49999999999999994,-0.8660254037844387,4,0,173.0,54.0,63.0,4200.0,11.0,7.3,1020.9,-5.4,0.0,1.5,79.0,3.0,62.0,1100.0,3.0,3.7,1021.1,-4.3,0.0,2.5,11.0,3.0,15.0,400.0,75.0,8.5,1020.0,-16.0,0.0,1.6,False,2013-03-29,99.0,84.0,2,Unhealthy,True
675,2013,3,29,2,110.0,155.0,21.0,89.0,1300.0,2.0,2.8,1018.0,-5.1,0.0,9,0.9,Dongsi,2013-03-29 02:00:00,40.5,2,0.49999999999999994,0.8660254037844387,4,0,149.0,21.0,96.0,1600.0,2.0,3.5,1018.3,-5.2,0.0,1.1,139.0,22.0,62.0,1300.0,44.0,5.7,1017.8,-5.3,0.0,1.0,17.0,3.0,15.0,300.0,94.0,5.7,1016.7,-16.2,0.0,2.6,False,2013-03-29,100.0,102.0,2,Unhealthy,True
681,2013,3,29,8,84.0,168.0,7.0,66.0,2899.0,4.0,5.6,1021.2,-4.0,0.0,8,1.3,Shunyi,2013-03-29 08:00:00,52.291666666666664,2,0.8660254037844387,-0.4999999999999998,4,0,79.0,3.0,62.0,1100.0,3.0,3.7,1021.1,-4.3,0.0,2.5,100.0,3.0,63.0,500.0,2.0,0.6,1020.0,-5.6,0.0,0.5,6.0,3.0,23.0,400.0,63.0,6.4,1020.3,-17.7,0.0,2.0,False,2013-03-29,43.0,54.0,2,Unhealthy,True
678,2013,3,29,5,80.0,100.0,3.0,63.0,500.0,2.0,0.6,1020.0,-5.6,0.0,15,0.5,Shunyi,2013-03-29 05:00:00,45.5,2,0.9659258262890683,0.25881904510252074,4,0,100.0,3.0,4.0,100.0,2.0,1.3,1019.5,-5.0,0.0,0.0,121.0,3.0,4.0,,2.0,1.9,1019.0,-6.4,0.0,1.9,6.0,3.0,8.0,300.0,82.0,3.5,1018.6,-15.2,0.0,1.2,True,2013-03-29,80.0,91.0,2,Unhealthy,True
677,2013,3,29,4,80.0,100.0,3.0,4.0,100.0,2.0,1.3,1019.5,-5.0,0.0,4,0.0,Shunyi,2013-03-29 04:00:00,42.291666666666664,2,0.8660254037844386,0.5000000000000001,4,0,109.0,3.0,4.0,,,1.9,1019.0,-6.9,0.0,1.3,123.0,3.0,85.0,1399.0,2.0,2.9,1018.8,-6.5,0.0,1.4,6.0,3.0,9.0,300.0,83.0,3.5,1018.0,-14.2,0.0,1.9,False,2013-03-29,91.0,100.0,2,Unhealthy,True
